title,id
Template:Rail vehicles of New Zealand,3878352
Template:FilmSingapore,25253252
Template:Platonism,3908260
Template:Britain's Got Talent,17710740
"Template:Honey, I Shrunk the Kids",5911392
Template:Cleveland Indians roster navbox,14953504
Template talk:InterWiki,1234432
Template talk:Countries of Europe,564189
Template talk:Infobox musical artist,5244208
Template talk:X7,16284897
Template talk:VG reviews,14113571
Template talk:Countries of Europe,564189
Template talk:RfA,2681199
Template talk:Alnwick branch line,19806743
Template talk:Romanian Ethnic Groups,15819664
Template talk:Roman Catholicism,21359574
Template talk:X2,23873540
Template talk:Archive box,6318987
Template talk:Did you know,972034
Template talk:Did you know,972034
Template talk:Trivia,12963981
Template talk:Did you know,972034
Template talk:Indigenous Australians,12391055
Template talk:Did you know,972034
Template talk:Did you know,972034
Template talk:Did you know,972034
Template talk:Did you know,972034
Category:Sierra Leone,743315
Category:Asturian Queen consorts,7661734
Category:Naming conventions,1868964
Category:Ancient Greek plays,1419206
Category:Spanish anarchists,1656811
Category:Tourism in Brazil,4757021
Category:Oligosaccharides,721868
"Category:Hancock County, Georgia",1152742
Category:Russian cyclists,1075608
Category:1322,942751
Category:1889 births,1009381
Category:Marion songs,9080288
Category:Blues guitarists by nationality,4556878
Category:Open machine,2937876
Category:United States comics articles by quality,13924635
Category:Tool members,11147775
Category:Villages in Opole Voivodeship,11191921
Category:Schools in Laos,2812593
Category:410s BC births,1762736
Category:Airports in Malaysia,2843106
Category:Airports in the Maldives,4364157
Category:Multicultural and ethnic media in Canada,12283553
Category:Idaho State Bengals men's basketball coaches,10525509
Category:Military ranks,727793
Category:University of Michigan Law School alumni,21250110
Category:A-Class Indian cities articles,7448293
Category:1825 elections in the United States,25040061
Category:1984 Winter Olympics,947338
Category:1766,943329
Category:Synagogues in the Dominican Republic,16559969
Category:Museums,697923
Category:250cc World Championship riders,6019221
Category:Auer+Weber+Assoziierte,15211533
Category:Universities and colleges in Manitoba,1620018
Category:Saturday Night Live,751893
Category:Stage actors,718305
Category:New York Americans seasons,22718131
Category:Prime Minister of Guinea-Bissau,14848628
Category:International football (soccer) competitions hosted by Japan,23565302
Category:Candidates for speedy deletion,13659986
Category:Living people,3782398
Category:English football squad templates,5402177
Category:English Civil War fiction,17974244
Category:1302,942725
Category:Nigerien people,1762208
Category:Rail transport in Australia,1332705
Category:Military equipment of Mexico,13042589
Category:Compositions by Alexander Glazunov,4820938
Category:558,941675
Category:Military of Bosnia and Herzegovina,3040545
Category:Intelligence agencies by country,12007990
Category:2007 in space exploration,7356707
Category:Alismataceae,21418211
Category:1824 deaths,1011634
Category:804,942046
Category:1987 in space exploration,8013591
Category:Cruisers of the Kriegsmarine,6230351
Category:Curlers from Nova Scotia,3039304
Category:Campaigns and theatres of World War I,11489042
Category:Musical eras,19998870
Category:National parks of Burma,24572861
Category:User kn,1670667
Category:Sam Sparro albums,16763508
Category:Gender,699703
Category:Oil additives,14192647
Category:Korean nobility,10458428
Category:Dúnedain of the North,966333
Category:Start-Class board and table game articles,7581298
Category:The Benjamin Franklin Medal laureates,16576982
Category:1661 architecture,8150972
Category:Metal Gear,1336535
Category:Capitalism,1775609
Category:Mike Watt associated bands,2203827
Category:15 births,1578797
"Category:Wikipedia requested photographs in Bedford County, Pennsylvania",22343647
Category:Russian football biography stubs,8731485
Category:A-Class Lakshadweep articles of Mid-importance,18040331
Category:Start-Class Daman and Diu articles of Low-importance,18040236
Category:Irish folk singers,4668014
Category:Vietnamese singers,6098835
Category:2000 elections,1270239
Category:Railway stations in Bexley,11524690
Category:Angolan politicians,705140
Category:Springs of Switzerland,20541668
Category:People from Blackpool,6536930
Category:Cities in Florida,896762
Category:Canadian economics writers,14246661
Category:Shopping malls in Israel,4986870
Category:Irish football (soccer) navigational boxes,15113831
Category:First Ministers of Northern Ireland,2917159
Category talk:Holocaust denial in Egypt,21593081
Category talk:Top-importance Wisconsin articles,11425273
Category talk:Indiana maps,2561045
Category talk:Automobile stubs,2854199
Category talk:Kansas City Athletics,9014972
Category talk:Astronomical observatories in New Mexico,17885307
Portal:The Simpsons,2094461
Portal:Current events,5776237
Portal:History/WikiProjects,2552132
Portal:Shakespeare/Intro,3802078
Portal:Comedy/Did you know,15011315
Portal:Panama/Panama lists,5401356
Portal:Ukraine/New article announcements,1947114
Portal:Fish/Quiz,10176132
Portal:Ukraine/New article announcements,1947114
Portal:Pokémon,2439003
Portal:Current events/Sports,19131234
Portal:Current events/2008 January 27,15426503
Portal:Anarchism/Maintenance station,20532118
"Portal:Scotland/Selected picture/November, 2009",21160375
Portal:Language/Language of the month/September 2006,5186677
Portal:River City/box-header,22666841
Portal:Washington,16096873
Portal:Current events/Sports/Sidebar,19870405
"Portal:Malaysia/Selected picture/2006, week 2",7488355
Portal:Current events/2007 January 28,9138344
Portal:Current events/2007 August 31,13013481
Portal:Solar System/Solar System news/Wikinews,15476535
Portal:Current events/Science and technology/Wikinews/Today-6,24099498
Portal talk:Theatre,4475192
Book:Software testing,22171871
Wikipedia:WikiProject Deletion sorting/Croatia,2451473
Wikipedia:WikiProject Deletion sorting/Games/archive,13148645
Wikipedia:WikiProject Deletion sorting/Businesspeople/archive,15707358
Wikipedia:Articles for deletion/Log/2005 November 25,3235342
Wikipedia:Version 1.0 Editorial Team/American cinema articles by quality/16,23792866
Wikipedia:Version 1.0 Editorial Team/Ethnic groups articles by quality,7450387
Wikipedia:Version 1.0 Editorial Team/European history articles by quality,9628043
Wikipedia:Version 1.0 Editorial Team/Marxism articles by quality statistics,12901228
Wikipedia:Version 1.0 Editorial Team/Military aviation articles by quality/2,8813278
Wikipedia:Version 1.0 Editorial Team/Indigenous peoples of North America articles by quality/4,5915327
Wikipedia:Version 1.0 Editorial Team/New Orleans articles by quality/2,9471560
Wikipedia:Version 1.0 Editorial Team/United States military history articles by quality/47,15987894
Wikipedia:Version 1.0 Editorial Team/Dartmouth College articles by quality,13720328
Wikipedia:Version 1.0 Editorial Team/Melanesia articles by quality log,10770114
Wikipedia:Version 1.0 Editorial Team/Rail transport articles by quality/10,6152252
Wikipedia:Version 1.0 Editorial Team/Airport articles by quality/13,8964529
Wikipedia:Version 1.0 Editorial Team/DC Comics articles by quality log,13937030
Wikipedia:Version 1.0 Editorial Team/Film articles by quality/3,5621757
Wikipedia:Version 1.0 Editorial Team/Messianic Judaism articles by quality,8535839
Wikipedia:Version 1.0 Editorial Team/American Revolutionary War articles by quality/3,14811924
Wikipedia:Version 1.0 Editorial Team/Contemporary music articles by quality/2,14997282
Wikipedia:Version 1.0 Editorial Team/Ships articles by quality/17,13294174
Wikipedia:Version 1.0 Editorial Team/Monty Python articles by quality,13462013
Wikipedia:Version 1.0 Editorial Team/Film articles by quality/46,9365566
Wikipedia:Version 1.0 Editorial Team/India articles by quality/115,20767921
Wikipedia:Version 1.0 Editorial Team/Roller coaster articles by quality,6836119
Wikipedia:Version 1.0 Editorial Team/American Civil War articles by quality/3,8801256
Wikipedia:Version 1.0 Editorial Team/Football articles by quality/207,22545091
Wikipedia:Version 1.0 Editorial Team/Australian music articles by quality log,11646067
Wikipedia:Version 1.0 Editorial Team/Biography (politics and government) articles by quality/120,12233927
Wikipedia:Version 1.0 Editorial Team/Military history articles by quality/43,6911206
Wikipedia:Version 1.0 Editorial Team/Irish Republicanism articles by quality log,10094845
Wikipedia:Version 1.0 Editorial Team/Texas articles by quality/6,10651916
Wikipedia:Version 1.0 Editorial Team/Armenian articles by quality log,9182617
Wikipedia:Version 1.0 Editorial Team/Montenegro articles by quality,11970616
Wikipedia:Version 1.0 Editorial Team/Baseball articles by quality/16,9202966
Wikipedia:Version 1.0 Editorial Team/Biography articles by quality/749,11911317
Wikipedia:Version 1.0 Editorial Team/Ballet articles by quality log,11081682
Wikipedia:Version 1.0 Editorial Team/World War II articles by quality/12,9339141
Wikipedia:Version 1.0 Editorial Team/Lakes articles by quality log,10409690
Wikipedia:Version 1.0 Editorial Team/India articles by quality/51,10379372
Wikipedia:Version 1.0 Editorial Team/Biography (musicians) articles by quality/62,10799122
Wikipedia:Version 1.0 Editorial Team/Biography (sports and games) articles by quality/55,10807139
Wikipedia:Version 1.0 Editorial Team/Switzerland articles by quality,8987605
Wikipedia:Version 1.0 Editorial Team/Biography articles by quality/570,10889735
Wikipedia:Version 1.0 Editorial Team/WikiProject Schools articles by quality/66,23091820
Wikipedia:Version 1.0 Editorial Team/United States military history articles by quality/44,15600213
Wikipedia:Version 1.0 Editorial Team/MCB articles by quality,6761957
Wikipedia:Version 1.0 Editorial Team/Powderfinger articles by quality log,11128102
Wikipedia:Version 1.0 Editorial Team/South Australia articles by quality/1,15689330
Wikipedia:Version 1.0 Editorial Team/Book articles by quality/2,9016083
Wikipedia:Version 1.0 Editorial Team/California articles by quality/12,7560931
Wikipedia:Version 1.0 Editorial Team/Oregon articles by quality/5,11285582
Wikipedia:Version 1.0 Editorial Team/Song articles by quality/63,15295309
Wikipedia:Version 1.0 Editorial Team/Indigenous peoples of North America articles by quality/2,5915321
Wikipedia:Version 1.0 Editorial Team/Rhode Island road transport articles by quality log,14283804
Wikipedia:Version 1.0 Editorial Team/Biography articles by quality/281,10269814
Wikipedia:Version 1.0 Editorial Team/Biography articles by quality/174,6497259
Wikipedia:Version 1.0 Editorial Team/Punjab articles by quality log,9785369
Wikipedia:Version 1.0 Editorial Team/Cycling articles by quality/1,10405558
Wikipedia:Version 1.0 Editorial Team/Biography articles by quality/1398,22589083
Wikipedia:Version 1.0 Editorial Team/India articles by quality/42,8143881
Wikipedia:Version 1.0 Editorial Team/Baseball articles by quality/43,17281960
Wikipedia:Version 1.0 Editorial Team/Plant articles by quality/35,12341822
Wikipedia:Version 1.0 Editorial Team/Germany articles by quality statistics,7512564
Wikipedia:Version 1.0 Editorial Team/Filmmaking articles by quality log,6972712
Wikipedia:Version 1.0 Editorial Team/Biography (sports and games) articles by quality/414,23854817
Wikipedia:Version 1.0 Editorial Team/Burkina Faso articles by quality log,15330354
Wikipedia:Version 1.0 Editorial Team/Baseball articles by quality/17,9202969
Wikipedia:Version 1.0 Editorial Team/France articles by quality/44,9248577
Wikipedia:Version 1.0 Editorial Team/Biography articles by quality/200,6517249
Wikipedia:Version 1.0 Editorial Team/New York City articles by quality/5,18812288
Wikipedia:Version 1.0 Editorial Team/Rail transport articles by quality/71,22673627
Wikipedia:Version 1.0 Editorial Team/Album articles by quality/218,23918334
Wikipedia:Version 1.0 Editorial Team/College football articles by quality/4,7948243
Wikipedia:Version 1.0 Editorial Team/Comics creators articles by quality statistics,13936985
Wikipedia:Version 1.0 Editorial Team/The Beatles articles by quality/2,6517491
Wikipedia:Version 1.0 Editorial Team/Biography articles by quality/374,10677212
Wikipedia:Version 1.0 Editorial Team/Ireland articles by quality/33,16498309
Wikipedia:Templates for deletion/Log/2008 May 22,17551574
Wikipedia:Reference desk/Miscellaneous,40297
Wikipedia:Articles for creation/2007-08-11,12719314
Wikipedia:Bot requests,912023
Wikipedia:WikiProject Mesoamerica/Participants,5342860
Wikipedia:Articles for deletion/British Invaders (podcast),18620233
Wikipedia:WikiProject Equine/Cleanup listing,17198968
Wikipedia:WikiProject Red Link Recovery/Repeated letters/10,12105188
Wikipedia:Administrator intervention against vandalism,1952670
Wikipedia:Deletion review,13559784
Wikipedia:WikiProject Films/List of films without article/List of missing Cuban Films,8368895
Wikipedia:Articles for deletion/Tales of the Seventh Fleet (second nomination),5443187
Wikipedia:Articles for deletion/Lucas bashing (2nd nomination),5990934
Wikipedia:Administrator intervention against vandalism,1952670
Wikipedia:Articles for deletion/Poptropica,17859187
Wikipedia:WikiProject Caribbean,8420560
Wikipedia:Articles for deletion/Themis Band,22319130
Wikipedia:Reference desk/Humanities,2535875
Wikipedia:Votes for deletion/Old Apple,976507
Wikipedia:WikiProject Films/Films based on books,3901167
Wikipedia:Main Page/Protection,18402066
Wikipedia:Main Page/Protection,18402066
Wikipedia:Requests for adminship/MER-C 2,9286183
Wikipedia:Requested templates,2245476
Wikipedia:Articles for deletion/The Shipwrek,3351701
Wikipedia:Village pump (policy),986140
Wikipedia:Biographies of living persons/Noticeboard/Archive68,23820645
Wikipedia:Fringe theories/Noticeboard/Archive 16,24994750
Wikipedia:Fringe theories/Noticeboard,12106325
Wikipedia:WikiProject Films/Assessment/Tropic Thunder,20420777
Wikipedia:Requests for arbitration/Highways 2/Proposed decision,15011923
Wikipedia:Articles for creation/2007-04-04,10448270
Wikipedia:Editor assistance/Requests,10412416
Wikipedia:Articles for deletion/Christmas on Sunday,3499819
Wikipedia:Administrators' noticeboard,5149102
Wikipedia:Redirects for discussion/Log/2008 April 22,16999967
Wikipedia:Administrator intervention against vandalism,1952670
Wikipedia:WikiProject Military history/New articles,851257
Wikipedia:Articles for deletion/Palestinian political violence/ 2nd nomination,10179851
Wikipedia:Articles for deletion/Samuel Mehr (2nd nomination),23433929
Wikipedia:WikiProject Washington/New Articles,8909429
Wikipedia:Requests for adminship/HyperSonicBoom 2,13697162
Wikipedia:WikiProject Islam/Articles,8726310
Wikipedia:Village pump (proposals),3706897
Wikipedia:Suspected sock puppets/AndyAndyAndy,6840677
Wikipedia:Reference desk/Computing,6041086
Wikipedia:Articles for deletion/Examination of Apollo Moon photographs,23679483
Wikipedia:Articles for deletion/Wyatt Cain,21203773
Wikipedia:Reference desk/Miscellaneous,40297
Wikipedia:Articles for deletion/Log/2009 March 28,22109911
Wikipedia:Village pump (miscellaneous),1015853
Wikipedia:Bureaucrats' noticeboard,2530810
Wikipedia:Articles for deletion/Udargo,4561980
Wikipedia:Articles for deletion/Godwin's Law,7961613
Wikipedia:Articles for deletion/Navel fetishism,19262060
Wikipedia:Articles for deletion/Michael Felgate (2nd nomination),23626902
Wikipedia:Featured article candidates/Over the Rainbow (Connie Talbot album),20378333
